Ticker,Company Name,qtr,year,date,link,publish_date
ABNB,Airbnb,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/airbnb-abnb-q4-2022-earnings-call-transcript/,2023-02-14
INMD,InMode,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/inmode-inmd-q4-2022-earnings-call-transcript/,2023-02-14
HLF,Herbalife Nutrition,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/herbalife-nutrition-hlf-q4-2022-earnings-call-tran/,2023-02-14
PLTR,Palantir Technologies,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/palantir-technologies-pltr-q4-2022-earnings-call-t/,2023-02-14
LTHM,Livent,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/14/livent-lthm-q4-2022-earnings-call-transcript/,2023-02-14
MNDY,Monday.com,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/13/mondaycom-mndy-q4-2022-earnings-call-transcript/,2023-02-13
CC,Chemours,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/10/chemours-cc-q4-2022-earnings-call-transcript/,2023-02-10
PRLB,Proto Labs,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/10/proto-labs-prlb-q4-2022-earnings-call-transcript/,2023-02-10
ENB,Enbridge,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/10/enbridge-enb-q4-2022-earnings-call-transcript/,2023-02-10
COOP,Mr. Cooper Group,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/10/mr-cooper-group-coop-q4-2022-earnings-call-transcr/,2023-02-10
ACB,Aurora Cannabis,Q2,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/10/aurora-cannabis-acb-q2-2023-earnings-call-transcri/,2023-02-10
WEX,Wex,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/10/wex-wex-q4-2022-earnings-call-transcript/,2023-02-10
HMC,Honda Motor,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/10/honda-motor-hmc-q3-2023-earnings-call-transcript/,2023-02-10
AYX,Alteryx,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/alteryx-ayx-q4-2022-earnings-call-transcript/,2023-02-09
NET,Cloudflare,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/cloudflare-net-q4-2022-earnings-call-transcript/,2023-02-09
XPO,XPO,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/xpo-xpo-q4-2022-earnings-call-transcript/,2023-02-09
AZN,AstraZeneca Plc,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/astrazeneca-plc-azn-q4-2022-earnings-call-transcri/,2023-02-09
MODG,Topgolf Callaway Brands,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/topgolf-callaway-brands-modg-q4-2022-earnings-call/,2023-02-09
WMG,Warner Music Group,Q1,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/warner-music-group-wmg-q1-2023-earnings-call-trans/,2023-02-09
DXCM,DexCom,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/dexcom-dxcm-q4-2022-earnings-call-transcript/,2023-02-09
PYPL,PayPal,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/paypal-pypl-q4-2022-earnings-call-transcript/,2023-02-09
EXPE,Expedia Group,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/expedia-group-expe-q4-2022-earnings-call-transcrip/,2023-02-09
NLY,Annaly Capital Management,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/annaly-capital-management-nly-q4-2022-earnings-cal/,2023-02-09
CGC,Canopy Growth,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/canopy-growth-cgc-q3-2023-earnings-call-transcript/,2023-02-09
PERI,Perion Network,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/perion-network-peri-q4-2022-earnings-call-transcri/,2023-02-09
MGM,MGM Resorts International,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/mgm-resorts-international-mgm-q4-2022-earnings-cal/,2023-02-09
CDAY,Ceridian Hcm,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/ceridian-hcm-cday-q4-2022-earnings-call-transcript/,2023-02-09
LYFT,Lyft,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/lyft-lyft-q4-2022-earnings-call-transcript/,2023-02-09
ABBV,AbbVie,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/abbvie-abbv-q4-2022-earnings-call-transcript/,2023-02-09
CS,Credit Suisse Group Ag,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/credit-suisse-group-ag-cs-q4-2022-earnings-call-tr/,2023-02-09
HOOD,Robinhood Markets,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/09/robinhood-markets-hood-q4-2022-earnings-call-trans/,2023-02-09
UBER,Uber Technologies,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/uber-technologies-uber-q4-2022-earnings-call-trans/,2023-02-08
AFRM,Affirm,Q2,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/affirm-afrm-q2-2023-earnings-call-transcript/,2023-02-08
DIS,Walt Disney,Q1,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/walt-disney-dis-q1-2023-earnings-call-transcript/,2023-02-08
TEVA,Teva Pharmaceutical Industries,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/teva-pharmaceutical-industries-teva-q4-2022-earnin/,2023-02-08
WYNN,"Wynn Resorts,",Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/wynn-resorts-wynn-q4-2022-earnings-call-transcript/,2023-02-08
COHR,Coherent,Q2,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/coherent-cohr-q2-2023-earnings-call-transcript/,2023-02-08
PRU,Prudential Financial,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/prudential-financial-pru-q4-2022-earnings-call-tra/,2023-02-08
D,Dominion Energy,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/dominion-energy-d-q4-2022-earnings-call-transcript/,2023-02-08
CRTO,Criteo,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/criteo-crto-q4-2022-earnings-call-transcript/,2023-02-08
SONO,Sonos,Q1,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/sonos-sono-q1-2023-earnings-call-transcript/,2023-02-08
RITM,Rithm Capital,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/rithm-capital-ritm-q4-2022-earnings-call-transcrip/,2023-02-08
PAYC,Paycom Software,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/paycom-software-payc-q4-2022-earnings-call-transcr/,2023-02-08
PYCR,Paycor HCM,Q2,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/paycor-hcm-pycr-q2-2023-earnings-call-transcript/,2023-02-08
APP,AppLovin,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/applovin-app-q4-2022-earnings-call-transcript/,2023-02-08
YUMC,Yum China,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/yum-china-yumc-q4-2022-earnings-call-transcript/,2023-02-08
VRTX,Vertex Pharmaceuticals,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/vertex-pharmaceuticals-vrtx-q4-2022-earnings-call/,2023-02-08
HIW,Highwoods Properties,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/highwoods-properties-hiw-q4-2022-earnings-call-tra/,2023-02-08
CVS,CVS Health,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/cvs-health-cvs-q4-2022-earnings-call-transcript/,2023-02-08
YUM,Yum! Brands,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/yum-brands-yum-q4-2022-earnings-call-transcript/,2023-02-08
EXEL,Exelixis,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/08/exelixis-exel-q4-2022-earnings-call-transcript/,2023-02-08
ENPH,Enphase Energy,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/07/enphase-energy-enph-q4-2022-earnings-call-transcri/,2023-02-07
NCR,NCR,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/07/ncr-ncr-q4-2022-earnings-call-transcript/,2023-02-07
TTWO,Take-Two Interactive Software,Q3,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/07/take-two-interactive-software-ttwo-q3-2023-earning/,2023-02-07
AAPL,Apple,Q1,2023,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/02/apple-aapl-q1-2023-earnings-call-transcript/,2023-02-02
AMD,Advanced Micro Devices,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/02/01/advanced-micro-devices-amd-q4-2022-earnings-call-t/,2023-02-01
INTC,Intel,Q4,2022,"December 31, 2022",https://www.fool.com/earnings/call-transcripts/2023/01/26/intel-intc-q4-2022-earnings-call-transcript/,2023-01-26
JD,JD.com,Q3,2022,"September 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/11/18/jdcom-jd-q3-2022-earnings-call-transcript/,2022-11-18
BABA,Alibaba Group Holding Ltd.,Q2,2023,"September 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/11/17/alibaba-group-holding-ltd-baba-q2-2023-earnings-ca/,2022-11-17
TGT,Target,Q3,2022,"October 29, 2022",https://www.fool.com/earnings/call-transcripts/2022/11/16/target-tgt-q3-2022-earnings-call-transcript/,2022-11-16
NVDA,Nvidia,Q3,2023,"September 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/11/16/nvidia-nvda-q3-2023-earnings-call-transcript/,2022-11-16
WMT,Walmart Inc.,Q3,2023,"September 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/11/15/walmart-inc-wmt-q3-2023-earnings-call-transcript/,2022-11-15
HD,Home Depot,Q3,2022,"September 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/11/15/home-depot-hd-q3-2022-earnings-call-transcript/,2022-11-15
AMD,Advanced Micro Devices,Q3,2022,"September 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/11/01/advanced-micro-devices-amd-q3-2022-earnings-call-t/,2022-11-01
AAPL,Apple,Q4,2022,"September 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/10/27/apple-aapl-q4-2022-earnings-call-transcript/,2022-10-27
INTC,Intel,Q3,2022,"September 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/10/27/intel-intc-q3-2022-earnings-call-transcript/,2022-10-27
NVDA,Nvidia,Q2,2023,"June 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/08/24/nvidia-nvda-q2-2023-earnings-call-transcript/,2022-08-24
JD,JD.com,Q2,2022,"June 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/08/23/jdcom-jd-q2-2022-earnings-call-transcript/,2022-08-23
TGT,Target,Q2,2022,"July 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/08/17/target-tgt-q2-2022-earnings-call-transcript/,2022-08-17
WMT,Walmart Inc.,Q2,2023,"June 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/08/16/walmart-inc-wmt-q2-2023-earnings-call-transcript/,2022-08-16
HD,Home Depot,Q2,2022,"June 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/08/16/home-depot-hd-q2-2022-earnings-call-transcript/,2022-08-16
BABA,Alibaba Group Holding Ltd.,Q1,2023,"June 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/08/04/alibaba-group-holding-ltd-baba-q1-2023-earnings-ca/,2022-08-04
AMD,Advanced Micro Devices,Q2,2022,"June 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/08/02/advanced-micro-devices-amd-q2-2022-earnings-call-t/,2022-08-02
AAPL,Apple,Q3,2022,"June 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/07/28/apple-aapl-q3-2022-earnings-call-transcript/,2022-07-28
INTC,Intel,Q2,2022,"June 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/07/28/intel-intc-q2-2022-earnings-call-transcript/,2022-07-28
BABA,Alibaba Group Holding Ltd.,Q1,2022,"March 31, 2022",https://www.fool.com/earnings/call-transcripts/2022/05/26/alibaba-group-holding-ltd-baba-q1-2022-earnings-ca/,2022-05-26
NVDA,Nvidia,Q1,2023,"May 1, 2022",https://www.fool.com/earnings/call-transcripts/2022/05/26/nvidia-nvda-q1-2023-earnings-call-transcript/,2022-05-26
TGT,Target,Q1,2022,"April 30, 2022",https://www.fool.com/earnings/call-transcripts/2022/05/18/target-tgt-q1-2022-earnings-call-transcript/,2022-05-18
WMT,Walmart Inc.,Q1,2023,"March 31, 2022",https://www.fool.com/earnings/call-transcripts/2022/05/17/walmart-inc-wmt-q1-2023-earnings-call-transcript/,2022-05-17
HD,Home Depot,Q1,2022,"March 31, 2022",https://www.fool.com/earnings/call-transcripts/2022/05/17/home-depot-hd-q1-2022-earnings-call-transcript/,2022-05-17
JD,JD.com,Q1,2022,"March 31, 2022",https://www.fool.com/earnings/call-transcripts/2022/05/17/jdcom-jd-q1-2022-earnings-call-transcript/,2022-05-17
AMD,Advanced Micro Devices,Q1,2022,"March 31, 2022",https://www.fool.com/earnings/call-transcripts/2022/05/04/advanced-micro-devices-amd-q1-2022-earnings-call-t/,2022-05-04
AAPL,Apple,Q2,2022,"March 31, 2022",https://www.fool.com/earnings/call-transcripts/2022/04/29/apple-aapl-q2-2022-earnings-call-transcript/,2022-04-29
INTC,Intel,Q1,2022,"March 31, 2022",https://www.fool.com/earnings/call-transcripts/2022/04/28/intel-intc-q1-2022-earnings-call-transcript/,2022-04-28
JD,JD.com,Q4,2021,"December 31, 2021",https://www.fool.com/earnings/call-transcripts/2022/03/10/jdcom-jd-q4-2021-earnings-call-transcript/,2022-03-10
TGT,Target,Q4,2021,"December 31, 2021",https://www.fool.com/earnings/call-transcripts/2022/03/02/target-tgt-q4-2021-earnings-call-transcript/,2022-03-02
BABA,Alibaba Group Holding Ltd.,Q3,2022,"December 31, 2021",https://www.fool.com/earnings/call-transcripts/2022/02/24/alibaba-group-holding-ltd-baba-q3-2022-earnings-ca/,2022-02-24
HD,Home Depot,Q4,2021,"December 31, 2021",https://www.fool.com/earnings/call-transcripts/2022/02/22/home-depot-hd-q4-2021-earnings-call-transcript/,2022-02-22
WMT,Walmart Inc.,Q4,2022,"December 31, 2021",https://www.fool.com/earnings/call-transcripts/2022/02/17/walmart-inc-wmt-q4-2022-earnings-call-transcript/,2022-02-17
NVDA,Nvidia,Q4,2022,"December 31, 2021",https://www.fool.com/earnings/call-transcripts/2022/02/17/nvidia-nvda-q4-2022-earnings-call-transcript/,2022-02-17
AMD,Advanced Micro Devices,Q4,2021,"December 31, 2021",https://www.fool.com/earnings/call-transcripts/2022/02/02/advanced-micro-devices-amd-q4-2021-earnings-call-t/,2022-02-02
AAPL,Apple,Q1,2022,"December 31, 2021",https://www.fool.com/earnings/call-transcripts/2022/01/28/apple-aapl-q1-2022-earnings-call-transcript/,2022-01-28
INTC,Intel,Q4,2021,"December 31, 2021",https://www.fool.com/earnings/call-transcripts/2022/01/27/intel-intc-q4-2021-earnings-call-transcript/,2022-01-27
NVDA,NVIDIA Corporation,Q3,2021,"October 31, 2021",https://www.fool.com/earnings/call-transcripts/2021/11/18/nvidia-corporation-nvda-q3-2021-earnings-call-tran/,2021-11-18
JD,JD.com,Q3,2021,"September 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/11/18/jdcom-jd-q3-2021-earnings-call-transcript/,2021-11-18
BABA,Alibaba Group Holding Ltd.,Q2,2022,"September 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/11/18/alibaba-group-holding-ltd-baba-q2-2022-earnings-ca/,2021-11-18
TGT,Target,Q3,2021,"September 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/11/17/target-tgt-q3-2021-earnings-call-transcript/,2021-11-17
HD,Home Depot,Q3,2021,"September 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/11/16/home-depot-hd-q3-2021-earnings-call-transcript/,2021-11-16
WMT,Walmart Inc,Q3,2022,"October 29, 2021",https://www.fool.com/earnings/call-transcripts/2021/11/16/walmart-inc-wmt-q3-2022-earnings-call-transcript/,2021-11-16
AAPL,Apple,Q4,2021,"September 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/10/29/apple-aapl-q4-2021-earnings-call-transcript/,2021-10-29
AMD,Advanced Micro Devices,Q3,2021,"September 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/10/27/advanced-micro-devices-amd-q3-2021-earnings-call-t/,2021-10-27
INTC,Intel,Q3,2021,"September 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/10/22/intel-intc-q3-2021-earnings-call-transcript/,2021-10-22
JD,JD.com,Q2,2021,"June 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/08/23/jdcom-jd-q2-2021-earnings-call-transcript/,2021-08-23
TGT,Target,Q2,2021,"June 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/08/19/target-tgt-q2-2021-earnings-call-transcript/,2021-08-19
NVDA,NVIDIA Corporation,Q2,2022,"August 1, 2021",https://www.fool.com/earnings/call-transcripts/2021/08/18/nvidia-corporation-nvda-q2-2022-earnings-call-tran/,2021-08-18
WMT,Wal-mart INC,Q2,2022,"July 31, 2021",https://www.fool.com/earnings/call-transcripts/2021/08/17/wal-mart-inc-wmt-q2-2022-earnings-call-transcript/,2021-08-17
HD,Home Depot,Q2,2021,"June 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/08/17/home-depot-hd-q2-2021-earnings-call-transcript/,2021-08-17
BABA,Alibaba Group Holding Ltd.,Q1,2022,"June 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/08/03/alibaba-group-holding-ltd-baba-q1-2022-earnings-ca/,2021-08-03
AAPL,Apple,Q3,2021,"June 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/07/28/apple-aapl-q3-2021-earnings-call-transcript/,2021-07-28
AMD,Advanced Micro Devices,Q2,2021,"June 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/07/27/advanced-micro-devices-amd-q2-2021-earnings-call-t/,2021-07-27
INTC,Intel,Q2,2021,"June 30, 2021",https://www.fool.com/earnings/call-transcripts/2021/07/23/intel-intc-q2-2021-earnings-call-transcript/,2021-07-23
JD,JD.com,Q1,2021,"March 31, 2021",https://www.fool.com/earnings/call-transcripts/2021/05/19/jdcom-jd-q1-2021-earnings-call-transcript/,2021-05-19
BABA,Alibaba Group Holding Ltd.,Q4,2021,"March 31, 2021",https://www.fool.com/earnings/call-transcripts/2021/05/13/alibaba-group-holding-ltd-baba-q4-2021-earnings-ca/,2021-05-13
AAPL,Apple,Q2,2021,"March 31, 2021",https://www.fool.com/earnings/call-transcripts/2021/04/29/apple-aapl-q2-2021-earnings-call-transcript/,2021-04-29
JD,JD.com,Q4,2020,"December 31, 2020",https://www.fool.com/earnings/call-transcripts/2021/03/11/jdcom-jd-q4-2020-earnings-call-transcript/,2021-03-11
BABA,Alibaba Group Holding Ltd.,Q3,2021,"December 31, 2020",https://www.fool.com/earnings/call-transcripts/2021/02/02/alibaba-group-holding-ltd-baba-q3-2021-earnings-ca/,2021-02-02
JD,JD.com,Q3,2020,"September 30, 2020",https://www.fool.com/earnings/call-transcripts/2020/11/16/jdcom-jd-q3-2020-earnings-call-transcript/,2020-11-16
BABA,Alibaba Group Holding Ltd.,Q2,2021,"September 30, 2020",https://www.fool.com/earnings/call-transcripts/2020/11/05/alibaba-group-holding-ltd-baba-q2-2021-earnings-ca/,2020-11-05
BABA,Alibaba Group Holding Ltd.,Q1,2021,"June 30, 2020",https://www.fool.com/earnings/call-transcripts/2020/08/20/alibaba-group-holding-ltd-baba-q1-2021-earnings-ca/,2020-08-20
JD,JD.com,Q2,2020,"June 30, 2020",https://www.fool.com/earnings/call-transcripts/2020/08/18/jdcom-jd-q2-2020-earnings-call-transcript/,2020-08-18
